nivel;distrito;concelho;freguesia;dicofre;brasao
3;Coimbra;Figueira da Foz;São Pedro;060514;https://dados.gov.pt/s/brasoes/060514.png
3;Coimbra;Figueira da Foz;Bom Sucesso;060515;https://dados.gov.pt/s/brasoes/060515.png
3;Coimbra;Figueira da Foz;Moinhos da Gândara;060518;https://dados.gov.pt/s/brasoes/060518.png
3;Coimbra;Figueira da Foz;Alhadas;060519;https://dados.gov.pt/s/brasoes/060519.png
3;Coimbra;Figueira da Foz;Buarcos e São Julião;060520;
3;Coimbra;Figueira da Foz;Ferreira-a-Nova;060521;https://dados.gov.pt/s/brasoes/060521.png
3;Coimbra;Figueira da Foz;Lavos;060522;https://dados.gov.pt/s/brasoes/060522.png
3;Coimbra;Figueira da Foz;Paião;060523;https://dados.gov.pt/s/brasoes/060523.png
3;Coimbra;Figueira da Foz;Quiaios;060524;https://dados.gov.pt/s/brasoes/060524.png
3;Coimbra;Góis;Alvares;060601;https://dados.gov.pt/s/brasoes/060601.png
3;Coimbra;Góis;Góis;060604;https://dados.gov.pt/s/brasoes/060604.png
3;Coimbra;Góis;Vila Nova do Ceira;060605;https://dados.gov.pt/s/brasoes/060605.png
3;Coimbra;Góis;União das freguesias de Cadafaz e Colmeal;060606;
3;Coimbra;Lousã;Serpins;060704;https://dados.gov.pt/s/brasoes/060704.png
3;Coimbra;Lousã;Gândaras;060706;https://dados.gov.pt/s/brasoes/060706.png
3;Coimbra;Lousã;União das freguesias de Foz de Arouce e Casal de Ermio;060707;
3;Coimbra;Lousã;União das freguesias de Lousã e Vilarinho;060708;
3;Coimbra;Mira;Mira;060801;https://dados.gov.pt/s/brasoes/060801.png
3;Coimbra;Mira;Seixo;060802;https://dados.gov.pt/s/brasoes/060802.png
3;Coimbra;Mira;Carapelhos;060803;https://dados.gov.pt/s/brasoes/060803.png
3;Coimbra;Mira;Praia de Mira;060804;https://dados.gov.pt/s/brasoes/060804.png
3;Coimbra;Miranda do Corvo;Lamas;060901;
3;Coimbra;Miranda do Corvo;Miranda do Corvo;060902;https://dados.gov.pt/s/brasoes/060902.png
3;Coimbra;Miranda do Corvo;Vila Nova;060905;https://dados.gov.pt/s/brasoes/060905.png
3;Coimbra;Miranda do Corvo;União das freguesias de Semide e Rio Vide;060906;
3;Coimbra;Montemor-o-Velho;Arazede;061002;https://dados.gov.pt/s/brasoes/061002.png
3;Coimbra;Montemor-o-Velho;Carapinheira;061003;https://dados.gov.pt/s/brasoes/061003.png
3;Coimbra;Montemor-o-Velho;Liceia;061005;https://dados.gov.pt/s/brasoes/061005.png
3;Coimbra;Montemor-o-Velho;Meãs do Campo;061006;https://dados.gov.pt/s/brasoes/061006.png
3;Coimbra;Montemor-o-Velho;Pereira;061008;
3;Coimbra;Montemor-o-Velho;Santo Varão;061009;https://dados.gov.pt/s/brasoes/061009.png
3;Coimbra;Montemor-o-Velho;Seixo de Gatões;061010;https://dados.gov.pt/s/brasoes/061010.png
3;Coimbra;Montemor-o-Velho;Tentúgal;061011;https://dados.gov.pt/s/brasoes/061011.png
3;Coimbra;Montemor-o-Velho;Ereira;061014;https://dados.gov.pt/s/brasoes/061014.png
3;Coimbra;Montemor-o-Velho;União das freguesias de Abrunheira, Verride e Vila Nova da Barca;061015;
3;Coimbra;Montemor-o-Velho;União das freguesias de Montemor-o-Velho e Gatões;061016;
3;Coimbra;Oliveira do Hospital;Aldeia das Dez;061101;https://dados.gov.pt/s/brasoes/061101.png
3;Coimbra;Oliveira do Hospital;Alvoco das Várzeas;061102;https://dados.gov.pt/s/brasoes/061102.png
3;Coimbra;Oliveira do Hospital;Avô;061103;https://dados.gov.pt/s/brasoes/061103.png
3;Coimbra;Oliveira do Hospital;Bobadela;061104;https://dados.gov.pt/s/brasoes/061104.png
3;Coimbra;Oliveira do Hospital;Lagares;061106;https://dados.gov.pt/s/brasoes/061106.png
3;Coimbra;Oliveira do Hospital;Lourosa;061109;
3;Coimbra;Oliveira do Hospital;Meruge;061110;https://dados.gov.pt/s/brasoes/061110.png
3;Coimbra;Oliveira do Hospital;Nogueira do Cravo;061111;https://dados.gov.pt/s/brasoes/061111.png
3;Coimbra;Oliveira do Hospital;São Gião;061115;https://dados.gov.pt/s/brasoes/061115.png
3;Coimbra;Oliveira do Hospital;Seixo da Beira;061118;https://dados.gov.pt/s/brasoes/061118.png
3;Coimbra;Oliveira do Hospital;Travanca de Lagos;061119;https://dados.gov.pt/s/brasoes/061119.png
3;Coimbra;Oliveira do Hospital;União das freguesias de Ervedal e Vila Franca da Beira;061122;
3;Coimbra;Oliveira do Hospital;União das freguesias de Lagos da Beira e Lajeosa;061123;
3;Coimbra;Oliveira do Hospital;União das freguesias de Oliveira do Hospital e São Paio de Gramaços;061124;
3;Coimbra;Oliveira do Hospital;União das freguesias de Penalva de Alva e São Sebastião da Feira;061125;
3;Coimbra;Oliveira do Hospital;União das freguesias de Santa Ovaia e Vila Pouca da Beira;061126;
3;Coimbra;Pampilhosa da Serra;Cabril;061201;https://dados.gov.pt/s/brasoes/061201.png
3;Coimbra;Pampilhosa da Serra;Dornelas do Zêzere;061202;https://dados.gov.pt/s/brasoes/061202.png
3;Coimbra;Pampilhosa da Serra;Janeiro de Baixo;061204;https://dados.gov.pt/s/brasoes/061204.png
3;Coimbra;Pampilhosa da Serra;Pampilhosa da Serra;061206;https://dados.gov.pt/s/brasoes/061206.png
3;Coimbra;Pampilhosa da Serra;Pessegueiro;061207;https://dados.gov.pt/s/brasoes/061207.png
3;Coimbra;Pampilhosa da Serra;Unhais-o-Velho;061209;https://dados.gov.pt/s/brasoes/061209.png
3;Coimbra;Pampilhosa da Serra;Fajão-Vidual;061211;
3;Coimbra;Pampilhosa da Serra;Portela do Fojo-Machio;061212;
3;Coimbra;Penacova;Carvalho;061301;https://dados.gov.pt/s/brasoes/061301.png
3;Coimbra;Penacova;Figueira de Lorvão;061302;https://dados.gov.pt/s/brasoes/061302.png
3;Coimbra;Penacova;Lorvão;061304;https://dados.gov.pt/s/brasoes/061304.png
3;Coimbra;Penacova;Penacova;061307;https://dados.gov.pt/s/brasoes/061307.png
3;Coimbra;Penacova;Sazes do Lorvão;061310;https://dados.gov.pt/s/brasoes/061310.png
3;Coimbra;Penacova;União das freguesias de Friúmes e Paradela;061312;
3;Coimbra;Penacova;União das freguesias de Oliveira do Mondego e Travanca do Mondego;061313;
3;Coimbra;Penacova;União das freguesias de São Pedro de Alva e São Paio de Mondego;061314;
3;Coimbra;Penela;Cumeeira;061401;https://dados.gov.pt/s/brasoes/061401.png
3;Coimbra;Penela;Espinhal;061402;https://dados.gov.pt/s/brasoes/061402.png
3;Coimbra;Penela;Podentes;061403;https://dados.gov.pt/s/brasoes/061403.png
3;Coimbra;Penela;União das freguesias de São Miguel, Santa Eufémia e Rabaçal;061407;
3;Coimbra;Soure;Alfarelos;061501;https://dados.gov.pt/s/brasoes/061501.png
3;Coimbra;Soure;Figueiró do Campo;061504;https://dados.gov.pt/s/brasoes/061504.png
3;Coimbra;Soure;Granja do Ulmeiro;061506;https://dados.gov.pt/s/brasoes/061506.png
3;Coimbra;Soure;Samuel;061508;https://dados.gov.pt/s/brasoes/061508.png
3;Coimbra;Soure;Soure;061509;https://dados.gov.pt/s/brasoes/061509.png
3;Coimbra;Soure;Tapéus;061510;https://dados.gov.pt/s/brasoes/061510.png
3;Coimbra;Soure;Vila Nova de Anços;061511;https://dados.gov.pt/s/brasoes/061511.png
3;Coimbra;Soure;Vinha da Rainha;061512;https://dados.gov.pt/s/brasoes/061512.png
3;Coimbra;Soure;União das freguesias de Degracias e Pombalinho;061513;
3;Coimbra;Soure;União das freguesias de Gesteira e Brunhós;061514;
3;Coimbra;Tábua;Candosa;061602;https://dados.gov.pt/s/brasoes/061602.png
3;Coimbra;Tábua;Carapinha;061603;https://dados.gov.pt/s/brasoes/061603.png
3;Coimbra;Tábua;Midões;061608;https://dados.gov.pt/s/brasoes/061608.png
3;Coimbra;Tábua;Mouronho;061609;https://dados.gov.pt/s/brasoes/061609.png
3;Coimbra;Tábua;Póvoa de Midões;061611;https://dados.gov.pt/s/brasoes/061611.png
3;Coimbra;Tábua;São João da Boa Vista;061612;https://dados.gov.pt/s/brasoes/061612.png
3;Coimbra;Tábua;Tábua;061614;https://dados.gov.pt/s/brasoes/061614.png
3;Coimbra;Tábua;União das freguesias de Ázere e Covelo;061616;
3;Coimbra;Tábua;União das freguesias de Covas e Vila Nova de Oliveirinha;061617;
3;Coimbra;Tábua;União das freguesias de Espariz e Sinde;061618;
3;Coimbra;Tábua;União das freguesias de Pinheiro de Coja e Meda de Mouros;061619;
3;Coimbra;Vila Nova de Poiares;Arrifana;061701;
3;Coimbra;Vila Nova de Poiares;Lavegadas;061702;https://dados.gov.pt/s/brasoes/061702.png
3;Coimbra;Vila Nova de Poiares;Poiares (Santo André);061703;https://dados.gov.pt/s/brasoes/061703.png
3;Coimbra;Vila Nova de Poiares;São Miguel de Poiares;061704;https://dados.gov.pt/s/brasoes/061704.png
3;Évora;Alandroal;Santiago Maior;070103;https://dados.gov.pt/s/brasoes/070103.png
3;Évora;Alandroal;Capelins (Santo António);070104;https://dados.gov.pt/s/brasoes/070104.png
3;Évora;Alandroal;Terena (São Pedro);070105;https://dados.gov.pt/s/brasoes/070105.png
3;Évora;Alandroal;União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);070107;
3;Évora;Arraiolos;Arraiolos;070201;https://dados.gov.pt/s/brasoes/070201.png
3;Évora;Arraiolos;Igrejinha;070202;https://dados.gov.pt/s/brasoes/070202.png
3;Évora;Arraiolos;Vimieiro;070206;https://dados.gov.pt/s/brasoes/070206.png
3;Évora;Arraiolos;União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro;070208;
3;Évora;Arraiolos;União das freguesias de São Gregório e Santa Justa;070209;
3;Évora;Borba;Borba (Matriz);070301;https://dados.gov.pt/s/brasoes/070301.png
3;Évora;Borba;Orada;070302;https://dados.gov.pt/s/brasoes/070302.png
3;Évora;Borba;Rio de Moinhos;070303;https://dados.gov.pt/s/brasoes/070303.png
3;Évora;Borba;Borba (São Bartolomeu);070304;https://dados.gov.pt/s/brasoes/070304.png
3;Évora;Estremoz;Arcos;070401;https://dados.gov.pt/s/brasoes/070401.png
3;Évora;Estremoz;Glória;070402;https://dados.gov.pt/s/brasoes/070402.png
3;Évora;Estremoz;Évora Monte (Santa Maria);070404;https://dados.gov.pt/s/brasoes/070404.png
3;Évora;Estremoz;São Domingos de Ana Loura;070411;https://dados.gov.pt/s/brasoes/070411.png
3;Évora;Estremoz;Veiros;070413;https://dados.gov.pt/s/brasoes/070413.png
3;Évora;Estremoz;União das freguesias de Estremoz (Santa Maria e Santo André);070414;
3;Évora;Estremoz;União das freguesias de São Bento do Cortiço e Santo Estêvão;070415;
3;Évora;Estremoz;União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;070416;
3;Évora;Estremoz;União das freguesias do Ameixial (Santa Vitória e São Bento);070417;
3;Évora;Évora;Nossa Senhora da Graça do Divor;070502;https://dados.gov.pt/s/brasoes/070502.png
3;Évora;Évora;Nossa Senhora de Machede;070503;https://dados.gov.pt/s/brasoes/070503.png
3;Évora;Évora;São Bento do Mato;070506;https://dados.gov.pt/s/brasoes/070506.png
3;Évora;Évora;São Miguel de Machede;070509;https://dados.gov.pt/s/brasoes/070509.png
3;Évora;Évora;Torre de Coelheiros;070513;https://dados.gov.pt/s/brasoes/070513.png
3;Évora;Évora;Canaviais;070515;https://dados.gov.pt/s/brasoes/070515.png
3;Évora;Évora;União das freguesias de Bacelo e Senhora da Saúde;070522;
3;Évora;Évora;União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);070523;
3;Évora;Évora;União das freguesias de Malagueira e Horta das Figueiras;070524;
3;Évora;Évora;União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;070525;
3;Évora;Évora;União das freguesias de São Manços e São Vicente do Pigeiro;070526;
3;Évora;Évora;União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;070527;
3;Évora;Montemor-o-Novo;Cabrela;070601;https://dados.gov.pt/s/brasoes/070601.png
3;Évora;Montemor-o-Novo;Santiago do Escoural;070605;https://dados.gov.pt/s/brasoes/070605.png
3;Évora;Montemor-o-Novo;São Cristóvão;070606;https://dados.gov.pt/s/brasoes/070606.png
3;Évora;Montemor-o-Novo;Ciborro;070607;https://dados.gov.pt/s/brasoes/070607.png
3;Évora;Montemor-o-Novo;Foros de Vale de Figueira;070610;https://dados.gov.pt/s/brasoes/070610.png
3;Évora;Montemor-o-Novo;União das freguesias de Cortiçadas de Lavre e Lavre;070611;
3;Évora;Montemor-o-Novo;União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;070612;
3;Évora;Mora;Brotas;070701;https://dados.gov.pt/s/brasoes/070701.png
3;Évora;Mora;Cabeção;070702;https://dados.gov.pt/s/brasoes/070702.png
3;Évora;Mora;Mora;070703;https://dados.gov.pt/s/brasoes/070703.png
3;Évora;Mora;Pavia;070704;https://dados.gov.pt/s/brasoes/070704.png
3;Évora;Mourão;Granja;070801;https://dados.gov.pt/s/brasoes/070801.png
3;Évora;Mourão;Luz;070802;https://dados.gov.pt/s/brasoes/070802.png
3;Évora;Mourão;Mourão;070803;https://dados.gov.pt/s/brasoes/070803.png
3;Évora;Portel;Monte do Trigo;070903;https://dados.gov.pt/s/brasoes/070903.png
3;Évora;Portel;Portel;070905;https://dados.gov.pt/s/brasoes/070905.png
3;Évora;Portel;Santana;070906;https://dados.gov.pt/s/brasoes/070906.png
3;Évora;Portel;Vera Cruz;070908;https://dados.gov.pt/s/brasoes/070908.png
3;Évora;Portel;União das freguesias de Amieira e Alqueva;070909;
3;Évora;Portel;União das freguesias de São Bartolomeu do Outeiro e Oriola;070910;
3;Évora;Redondo;Montoito;071001;https://dados.gov.pt/s/brasoes/071001.png
3;Évora;Redondo;Redondo;071002;https://dados.gov.pt/s/brasoes/071002.png
3;Évora;Reguengos de Monsaraz;Corval;071102;https://dados.gov.pt/s/brasoes/071102.png
3;Évora;Reguengos de Monsaraz;Monsaraz;071103;https://dados.gov.pt/s/brasoes/071103.png
3;Évora;Reguengos de Monsaraz;Reguengos de Monsaraz;071104;https://dados.gov.pt/s/brasoes/071104.png
3;Évora;Reguengos de Monsaraz;União das freguesias de Campo e Campinho;071106;
3;Évora;Vendas Novas;Vendas Novas;071201;https://dados.gov.pt/s/brasoes/071201.png
3;Évora;Vendas Novas;Landeira;071202;https://dados.gov.pt/s/brasoes/071202.png
3;Évora;Viana do Alentejo;Alcáçovas;071301;https://dados.gov.pt/s/brasoes/071301.png
3;Évora;Viana do Alentejo;Viana do Alentejo;071302;https://dados.gov.pt/s/brasoes/071302.png
3;Évora;Viana do Alentejo;Aguiar;071303;https://dados.gov.pt/s/brasoes/071303.png
3;Évora;Vila Viçosa;Bencatel;071401;https://dados.gov.pt/s/brasoes/071401.png
3;Évora;Vila Viçosa;Ciladas;071402;https://dados.gov.pt/s/brasoes/071402.png
3;Évora;Vila Viçosa;Pardais;071404;https://dados.gov.pt/s/brasoes/071404.png
3;Évora;Vila Viçosa;Nossa Senhora da Conceição e São Bartolomeu;071406;
3;Faro;Albufeira;Guia;080102;https://dados.gov.pt/s/brasoes/080102.png
3;Faro;Albufeira;Paderne;080103;https://dados.gov.pt/s/brasoes/080103.png
3;Faro;Albufeira;Ferreiras;080104;https://dados.gov.pt/s/brasoes/080104.png
3;Faro;Albufeira;Albufeira e Olhos de Água;080106;
3;Faro;Alcoutim;Giões;080202;https://dados.gov.pt/s/brasoes/080202.png
3;Faro;Alcoutim;Martim Longo;080203;https://dados.gov.pt/s/brasoes/080203.png
3;Faro;Alcoutim;Vaqueiros;080205;https://dados.gov.pt/s/brasoes/080205.png
3;Faro;Alcoutim;União das freguesias de Alcoutim e Pereiro;080206;
3;Faro;Aljezur;Aljezur;080301;https://dados.gov.pt/s/brasoes/080301.png
3;Faro;Aljezur;Bordeira;080302;https://dados.gov.pt/s/brasoes/080302.png
3;Faro;Aljezur;Odeceixe;080303;https://dados.gov.pt/s/brasoes/080303.png
3;Faro;Aljezur;Rogil;080304;https://dados.gov.pt/s/brasoes/080304.png
3;Faro;Castro Marim;Azinhal;080401;https://dados.gov.pt/s/brasoes/080401.png
3;Faro;Castro Marim;Castro Marim;080402;https://dados.gov.pt/s/brasoes/080402.png
3;Faro;Castro Marim;Odeleite;080403;https://dados.gov.pt/s/brasoes/080403.png
3;Faro;Castro Marim;Altura;080404;https://dados.gov.pt/s/brasoes/080404.png
3;Faro;Faro;Santa Bárbara de Nexe;080503;https://dados.gov.pt/s/brasoes/080503.png
3;Faro;Faro;Montenegro;080506;https://dados.gov.pt/s/brasoes/080506.png
3;Faro;Faro;União das freguesias de Conceição e Estoi;080507;
3;Faro;Faro;União das freguesias de Faro (Sé e São Pedro);080508;
3;Faro;Lagoa;Ferragudo;080602;https://dados.gov.pt/s/brasoes/080602.png
3;Faro;Lagoa;Porches;080604;https://dados.gov.pt/s/brasoes/080604.png
3;Faro;Lagoa;União das freguesias de Estômbar e Parchal;080607;
3;Faro;Lagoa;União das freguesias de Lagoa e Carvoeiro;080608;
3;Faro;Lagos;Luz;080703;
3;Faro;Lagos;Odiáxere;080704;https://dados.gov.pt/s/brasoes/080704.png
3;Faro;Lagos;União das freguesias de Bensafrim e Barão de São João;080707;
3;Faro;Lagos;São Gonçalo de Lagos;080708;
3;Faro;Loulé;Almancil;080801;
3;Faro;Loulé;Alte;080802;https://dados.gov.pt/s/brasoes/080802.png
3;Faro;Loulé;Ameixial;080803;https://dados.gov.pt/s/brasoes/080803.png
3;Faro;Loulé;Boliqueime;080804;https://dados.gov.pt/s/brasoes/080804.png
3;Faro;Loulé;Quarteira;080805;https://dados.gov.pt/s/brasoes/080805.png
3;Faro;Loulé;Salir;080807;https://dados.gov.pt/s/brasoes/080807.png
3;Faro;Loulé;Loulé (São Clemente);080808;https://dados.gov.pt/s/brasoes/080808.png
3;Faro;Loulé;Loulé (São Sebastião);080809;https://dados.gov.pt/s/brasoes/080809.png
3;Faro;Loulé;União de freguesias de Querença, Tôr e Benafim;080812;
3;Faro;Monchique;Alferce;080901;https://dados.gov.pt/s/brasoes/080901.png
3;Faro;Monchique;Marmelete;080902;https://dados.gov.pt/s/brasoes/080902.png
3;Faro;Monchique;Monchique;080903;https://dados.gov.pt/s/brasoes/080903.png
3;Faro;Olhão;Olhão;081003;https://dados.gov.pt/s/brasoes/081003.png
3;Faro;Olhão;Pechão;081004;https://dados.gov.pt/s/brasoes/081004.png
3;Faro;Olhão;Quelfes;081005;https://dados.gov.pt/s/brasoes/081005.png
3;Faro;Olhão;União das freguesias de Moncarapacho e Fuseta;081006;
3;Faro;Portimão;Alvor;081101;https://dados.gov.pt/s/brasoes/081101.png
3;Faro;Portimão;Mexilhoeira Grande;081102;https://dados.gov.pt/s/brasoes/081102.png
3;Faro;Portimão;Portimão;081103;https://dados.gov.pt/s/brasoes/081103.png
3;Faro;São Brás de Alportel;São Brás de Alportel;081201;https://dados.gov.pt/s/brasoes/081201.png
3;Faro;Silves;Armação de Pêra;081303;https://dados.gov.pt/s/brasoes/081303.png
3;Faro;Silves;São Bartolomeu de Messines;081305;https://dados.gov.pt/s/brasoes/081305.png
3;Faro;Silves;São Marcos da Serra;081306;https://dados.gov.pt/s/brasoes/081306.png
3;Faro;Silves;Silves;081307;https://dados.gov.pt/s/brasoes/081307.png
3;Faro;Silves;União das freguesias de Alcantarilha e Pêra;081309;
3;Faro;Silves;União das freguesias de Algoz e Tunes;081310;
3;Faro;Tavira;Cachopo;081401;https://dados.gov.pt/s/brasoes/081401.png
3;Faro;Tavira;Santa Catarina da Fonte do Bispo;081404;https://dados.gov.pt/s/brasoes/081404.png
3;Faro;Tavira;Santa Luzia;081408;https://dados.gov.pt/s/brasoes/081408.png
3;Faro;Tavira;União das freguesias de Conceição e Cabanas de Tavira;081410;
3;Faro;Tavira;União das freguesias de Luz de Tavira e Santo Estêvão;081411;
3;Faro;Tavira;União das freguesias de Tavira (Santa Maria e Santiago);081412;
3;Faro;Vila do Bispo;Barão de São Miguel;081501;https://dados.gov.pt/s/brasoes/081501.png
3;Faro;Vila do Bispo;Budens;081502;https://dados.gov.pt/s/brasoes/081502.png
3;Faro;Vila do Bispo;Sagres;081504;https://dados.gov.pt/s/brasoes/081504.png
3;Faro;Vila do Bispo;Vila do Bispo e Raposeira;081506;
3;Faro;Vila Real de Santo António;Vila Nova de Cacela;081601;https://dados.gov.pt/s/brasoes/081601.png
3;Faro;Vila Real de Santo António;Vila Real de Santo António;081602;https://dados.gov.pt/s/brasoes/081602.png
3;Faro;Vila Real de Santo António;Monte Gordo;081603;https://dados.gov.pt/s/brasoes/081603.png
3;Guarda;Aguiar da Beira;Carapito;090102;https://dados.gov.pt/s/brasoes/090102.png
3;Guarda;Aguiar da Beira;Cortiçada;090103;https://dados.gov.pt/s/brasoes/090103.png
3;Guarda;Aguiar da Beira;Dornelas;090105;
3;Guarda;Aguiar da Beira;Eirado;090106;https://dados.gov.pt/s/brasoes/090106.png
3;Guarda;Aguiar da Beira;Forninhos;090107;https://dados.gov.pt/s/brasoes/090107.png
3;Guarda;Aguiar da Beira;Pena Verde;090109;https://dados.gov.pt/s/brasoes/090109.png
3;Guarda;Aguiar da Beira;Pinheiro;090110;
3;Guarda;Aguiar da Beira;União das freguesias de Aguiar da Beira e Coruche;090114;
3;Guarda;Aguiar da Beira;União das freguesias de Sequeiros e Gradiz;090115;
3;Guarda;Aguiar da Beira;União das freguesias de Souto de Aguiar da Beira e Valverde;090116;
3;Guarda;Almeida;Almeida;090203;https://dados.gov.pt/s/brasoes/090203.png
3;Guarda;Almeida;Castelo Bom;090207;https://dados.gov.pt/s/brasoes/090207.png
3;Guarda;Almeida;Freineda;090209;https://dados.gov.pt/s/brasoes/090209.png
